FileName,Label,FileContent
AbstractPushToApplication.java,gui,"['io', 'ioexcept', 'util', 'list', 'javax', 'swing', 'jbutton', 'javax', 'swing', 'jpanel', 'javax', 'swing', 'jtext', 'field', 'net', 'sf', 'jabref', 'global', 'net', 'sf', 'jabref', 'gui', 'base', 'panel', 'net', 'sf', 'jabref', 'gui', 'file', 'dialog', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'model', 'databas', 'bib', 'databas', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'metadata', 'meta', 'data', 'net', 'sf', 'jabref', 'prefer', 'jab', 'ref', 'prefer', 'com', 'jgoodi', 'form', 'builder', 'form', 'builder', 'com', 'jgoodi', 'form', 'layout', 'form', 'layout', 'org', 'apach', 'common', 'log', 'log', 'org', 'apach', 'common', 'log', 'log', 'factori', 'net', 'sf', 'jabref', 'gui', 'push']"
AbstractUndoableJabRefEdit.java,gui,"['javax', 'swing', 'undo', 'abstract', 'undoabl', 'edit', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'gui', 'undo']"
AbstractWorker.java,gui,"['spin', 'spin', 'net', 'sf', 'jabref', 'gui', 'worker']"
Actions.java,gui,"['net', 'sf', 'jabref', 'gui', 'actions']"
AddToGroupAction.java,gui,"['awt', 'event', 'action', 'event', 'util', 'list', 'util', 'option', 'util', 'stream', 'collector', 'javax', 'swing', 'abstract', 'action', 'net', 'sf', 'jabref', 'gui', 'base', 'panel', 'net', 'sf', 'jabref', 'gui', 'undo', 'name', 'compound', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'group', 'abstract', 'group', 'net', 'sf', 'jabref', 'model', 'group', 'entri', 'group', 'chang', 'net', 'sf', 'jabref', 'model', 'group', 'group', 'tree', 'node', 'net', 'sf', 'jabref', 'gui', 'groups']"
AddUndoableActionEvent.java,logic,"['net', 'sf', 'jabref', 'logic', 'undo']"
AdvancedCiteDialog.java,gui,"['awt', 'border', 'layout', 'awt', 'event', 'action', 'event', 'awt', 'event', 'action', 'listen', 'javax', 'swing', 'abstract', 'action', 'javax', 'swing', 'action', 'javax', 'swing', 'button', 'group', 'javax', 'swing', 'jbutton', 'javax', 'swing', 'jcompon', 'javax', 'swing', 'jdialog', 'javax', 'swing', 'jradio', 'button', 'javax', 'swing', 'jtext', 'field', 'net', 'sf', 'jabref', 'global', 'net', 'sf', 'jabref', 'gui', 'jab', 'ref', 'frame', 'net', 'sf', 'jabref', 'gui', 'keyboard', 'key', 'bind', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'com', 'jgoodi', 'form', 'builder', 'button', 'bar', 'builder', 'com', 'jgoodi', 'form', 'builder', 'form', 'builder', 'com', 'jgoodi', 'form', 'layout', 'form', 'layout', 'net', 'sf', 'jabref', 'gui', 'openoffice']"
AdvancedTab.java,gui,"['awt', 'border', 'layout', 'util', 'option', 'javax', 'swing', 'border', 'factori', 'javax', 'swing', 'jcheck', 'box', 'javax', 'swing', 'jlabel', 'javax', 'swing', 'joption', 'pane', 'javax', 'swing', 'jpanel', 'javax', 'swing', 'jtext', 'field', 'net', 'sf', 'jabref', 'global', 'net', 'sf', 'jabref', 'gui', 'help', 'help', 'action', 'net', 'sf', 'jabref', 'gui', 'remot', 'jab', 'ref', 'messag', 'handler', 'net', 'sf', 'jabref', 'logic', 'help', 'help', 'file', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'logic', 'remot', 'remot', 'prefer', 'net', 'sf', 'jabref', 'logic', 'remot', 'remot', 'util', 'net', 'sf', 'jabref', 'prefer', 'jab', 'ref', 'prefer', 'com', 'jgoodi', 'form', 'builder', 'default', 'form', 'builder', 'com', 'jgoodi', 'form', 'layout', 'form', 'layout', 'net', 'sf', 'jabref', 'gui', 'preftabs']"
AllEntriesGroup.java,model,"['util', 'list', 'util', 'option', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'groups']"
AndMatcher.java,model,"['net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'search', 'search', 'matcher', 'net', 'sf', 'jabref', 'model', 'search', 'matchers']"
AppearancePrefsTab.java,gui,"['awt', 'border', 'layout', 'awt', 'font', 'awt', 'grid', 'bag', 'layout', 'util', 'array', 'list', 'util', 'array', 'util', 'list', 'javax', 'swing', 'border', 'factori', 'javax', 'swing', 'jbutton', 'javax', 'swing', 'jcheck', 'box', 'javax', 'swing', 'jcombo', 'box', 'javax', 'swing', 'jlabel', 'javax', 'swing', 'joption', 'pane', 'javax', 'swing', 'jpanel', 'javax', 'swing', 'jtext', 'field', 'javax', 'swing', 'uimanag', 'net', 'sf', 'jabref', 'gui', 'guiglob', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'logic', 'util', 'os', 'net', 'sf', 'jabref', 'prefer', 'jab', 'ref', 'prefer', 'com', 'jgoodi', 'form', 'builder', 'default', 'form', 'builder', 'com', 'jgoodi', 'form', 'layout', 'form', 'layout', 'org', 'apach', 'common', 'log', 'log', 'org', 'apach', 'common', 'log', 'log', 'factori', 'net', 'sf', 'jabref', 'gui', 'preftabs']"
AppendDatabaseAction.java,gui,"['io', 'file', 'io', 'ioexcept', 'util', 'array', 'list', 'util', 'list', 'javax', 'swing', 'joption', 'pane', 'net', 'sf', 'jabref', 'global', 'net', 'sf', 'jabref', 'jab', 'ref', 'executor', 'servic', 'net', 'sf', 'jabref', 'gui', 'base', 'panel', 'net', 'sf', 'jabref', 'gui', 'file', 'dialog', 'net', 'sf', 'jabref', 'gui', 'jab', 'ref', 'frame', 'net', 'sf', 'jabref', 'gui', 'merg', 'dialog', 'net', 'sf', 'jabref', 'gui', 'action', 'base', 'action', 'net', 'sf', 'jabref', 'gui', 'undo', 'name', 'compound', 'net', 'sf', 'jabref', 'gui', 'undo', 'undoabl', 'insert', 'entri', 'net', 'sf', 'jabref', 'gui', 'undo', 'undoabl', 'insert', 'string', 'net', 'sf', 'jabref', 'logic', 'import', 'open', 'databas', 'net', 'sf', 'jabref', 'logic', 'import', 'parser', 'result', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'logic', 'util', 'file', 'extens', 'net', 'sf', 'jabref', 'logic', 'util', 'updat', 'field', 'net', 'sf', 'jabref', 'model', 'databas', 'bib', 'databas', 'net', 'sf', 'jabref', 'model', 'databas', 'key', 'collis', 'except', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'entri', 'bibtex', 'string', 'net', 'sf', 'jabref', 'model', 'entri', 'id', 'gener', 'net', 'sf', 'jabref', 'model', 'group', 'all', 'entri', 'group', 'net', 'sf', 'jabref', 'model', 'group', 'explicit', 'group', 'net', 'sf', 'jabref', 'model', 'group', 'group', 'hierarchi', 'type', 'net', 'sf', 'jabref', 'model', 'metadata', 'meta', 'data', 'net', 'sf', 'jabref', 'prefer', 'jab', 'ref', 'prefer', 'org', 'apach', 'common', 'log', 'log', 'org', 'apach', 'common', 'log', 'log', 'factori', 'net', 'sf', 'jabref', 'gui', 'importer', 'actions']"
ArXiv.java,logic,"['io', 'ioexcept', 'net', 'http', 'urlconnect', 'net', 'malform', 'urlexcept', 'net', 'urisyntax', 'except', 'net', 'url', 'util', 'array', 'list', 'util', 'collect', 'util', 'list', 'util', 'object', 'util', 'option', 'util', 'stream', 'collector', 'javax', 'xml', 'parser', 'document', 'builder', 'javax', 'xml', 'parser', 'document', 'builder', 'factori', 'javax', 'xml', 'parser', 'parser', 'configur', 'except', 'net', 'sf', 'jabref', 'logic', 'type', 'bib', 'entri', 'net', 'sf', 'jabref', 'logic', 'help', 'help', 'file', 'net', 'sf', 'jabref', 'logic', 'import', 'fetcher', 'except', 'net', 'sf', 'jabref', 'logic', 'import', 'fulltext', 'fetcher', 'net', 'sf', 'jabref', 'logic', 'import', 'id', 'base', 'fetcher', 'net', 'sf', 'jabref', 'logic', 'import', 'import', 'format', 'prefer', 'net', 'sf', 'jabref', 'logic', 'import', 'search', 'base', 'fetcher', 'net', 'sf', 'jabref', 'logic', 'import', 'util', 'oai', 'handler', 'net', 'sf', 'jabref', 'logic', 'util', 'doi', 'net', 'sf', 'jabref', 'logic', 'util', 'io', 'xmlutil', 'net', 'sf', 'jabref', 'model', 'databas', 'bib', 'databas', 'mode', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'entri', 'bibtex', 'entri', 'type', 'net', 'sf', 'jabref', 'model', 'entri', 'field', 'name', 'net', 'sf', 'jabref', 'model', 'entri', 'pars', 'file', 'field', 'net', 'sf', 'jabref', 'model', 'string', 'string', 'util', 'org', 'apach', 'common', 'log', 'log', 'org', 'apach', 'common', 'log', 'log', 'factori', 'org', 'apach', 'http', 'client', 'util', 'uribuild', 'org', 'w', 'c', 'dom', 'document', 'org', 'w', 'c', 'dom', 'node', 'org', 'xml', 'sax', 'saxexcept', 'net', 'sf', 'jabref', 'logic', 'importer', 'fetcher']"
ArgumentProcessor.java,cli,"['io', 'file', 'io', 'ioexcept', 'nio', 'file', 'path', 'nio', 'file', 'path', 'util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'list', 'util', 'local', 'util', 'map', 'util', 'option', 'util', 'pref', 'back', 'store', 'except', 'net', 'sf', 'jabref', 'global', 'net', 'sf', 'jabref', 'jab', 'ref', 'except', 'net', 'sf', 'jabref', 'gui', 'externalfil', 'auto', 'set', 'link', 'net', 'sf', 'jabref', 'gui', 'import', 'fetcher', 'entri', 'fetcher', 'net', 'sf', 'jabref', 'gui', 'import', 'fetcher', 'entri', 'fetcher', 'net', 'sf', 'jabref', 'logic', 'custom', 'entri', 'type', 'manag', 'net', 'sf', 'jabref', 'logic', 'bibtexkeypattern', 'bibtex', 'key', 'pattern', 'util', 'net', 'sf', 'jabref', 'logic', 'export', 'bib', 'databas', 'writer', 'net', 'sf', 'jabref', 'logic', 'export', 'bibtex', 'databas', 'writer', 'net', 'sf', 'jabref', 'logic', 'export', 'export', 'format', 'net', 'sf', 'jabref', 'logic', 'export', 'export', 'format', 'net', 'sf', 'jabref', 'logic', 'export', 'file', 'save', 'session', 'net', 'sf', 'jabref', 'logic', 'export', 'iexport', 'format', 'net', 'sf', 'jabref', 'logic', 'export', 'save', 'except', 'net', 'sf', 'jabref', 'logic', 'export', 'save', 'prefer', 'net', 'sf', 'jabref', 'logic', 'export', 'save', 'session', 'net', 'sf', 'jabref', 'logic', 'import', 'import', 'except', 'net', 'sf', 'jabref', 'logic', 'import', 'import', 'format', 'reader', 'net', 'sf', 'jabref', 'logic', 'import', 'open', 'databas', 'net', 'sf', 'jabref', 'logic', 'import', 'output', 'printer', 'net', 'sf', 'jabref', 'logic', 'import', 'parser', 'result', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'prefer', 'net', 'sf', 'jabref', 'logic', 'log', 'jab', 'ref', 'logger', 'net', 'sf', 'jabref', 'logic', 'net', 'urldownload', 'net', 'sf', 'jabref', 'logic', 'search', 'databas', 'searcher', 'net', 'sf', 'jabref', 'logic', 'search', 'search', 'queri', 'net', 'sf', 'jabref', 'logic', 'util', 'os', 'net', 'sf', 'jabref', 'model', 'default', 'net', 'sf', 'jabref', 'model', 'databas', 'bib', 'databas', 'net', 'sf', 'jabref', 'model', 'databas', 'bib', 'databas', 'context', 'net', 'sf', 'jabref', 'model', 'databas', 'bib', 'databas', 'mode', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'metadata', 'meta', 'data', 'net', 'sf', 'jabref', 'model', 'string', 'string', 'util', 'net', 'sf', 'jabref', 'prefer', 'jab', 'ref', 'prefer', 'net', 'sf', 'jabref', 'prefer', 'search', 'prefer', 'net', 'sf', 'jabref', 'share', 'pref', 'share', 'databas', 'prefer', 'org', 'apach', 'common', 'log', 'log', 'org', 'apach', 'common', 'log', 'log', 'factori', 'option', 'option', 'prefer', 'ex', 'net', 'sf', 'jabref', 'cli']"
AstrophysicsDataSystem.java,logic,"['io', 'ioexcept', 'io', 'input', 'stream', 'net', 'malform', 'urlexcept', 'net', 'urisyntax', 'except', 'net', 'url', 'net', 'urlconnect', 'util', 'collect', 'util', 'list', 'util', 'object', 'net', 'sf', 'jabref', 'logic', 'formatt', 'bibtexfield', 'clear', 'formatt', 'net', 'sf', 'jabref', 'logic', 'formatt', 'bibtexfield', 'normal', 'name', 'formatt', 'net', 'sf', 'jabref', 'logic', 'formatt', 'bibtexfield', 'remov', 'brace', 'formatt', 'net', 'sf', 'jabref', 'logic', 'help', 'help', 'file', 'net', 'sf', 'jabref', 'logic', 'import', 'entri', 'base', 'parser', 'fetcher', 'net', 'sf', 'jabref', 'logic', 'import', 'fetcher', 'except', 'net', 'sf', 'jabref', 'logic', 'import', 'id', 'base', 'parser', 'fetcher', 'net', 'sf', 'jabref', 'logic', 'import', 'import', 'format', 'prefer', 'net', 'sf', 'jabref', 'logic', 'import', 'pars', 'except', 'net', 'sf', 'jabref', 'logic', 'import', 'parser', 'net', 'sf', 'jabref', 'logic', 'import', 'search', 'base', 'parser', 'fetcher', 'net', 'sf', 'jabref', 'logic', 'import', 'fileformat', 'bibtex', 'parser', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'model', 'cleanup', 'field', 'formatt', 'cleanup', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'entri', 'field', 'name', 'org', 'apach', 'http', 'client', 'util', 'uribuild', 'org', 'jsoup', 'helper', 'string', 'util', 'net', 'sf', 'jabref', 'logic', 'importer', 'fetcher']"
AttachFileAction.java,gui,"['net', 'sf', 'jabref', 'gui', 'base', 'panel', 'net', 'sf', 'jabref', 'gui', 'action', 'base', 'action', 'net', 'sf', 'jabref', 'gui', 'undo', 'undoabl', 'field', 'chang', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'entri', 'field', 'name', 'net', 'sf', 'jabref', 'gui', 'filelist']"
Author.java,model,"['util', 'object', 'util', 'option', 'net', 'sf', 'jabref', 'model', 'entry']"
AuthorAbbreviator.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorAndsCommaReplacer.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorAndsReplacer.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorFirstAbbrLastCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorFirstAbbrLastOxfordCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorFirstFirst.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorFirstFirstCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorFirstLastCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorFirstLastOxfordCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLF_FF.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLF_FFAbbr.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLastFirst.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLastFirstAbbrCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLastFirstAbbrOxfordCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLastFirstAbbreviator.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLastFirstCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorLastFirstOxfordCommas.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorList.java,model,"['util', 'array', 'util', 'collect', 'util', 'collect', 'util', 'hash', 'set', 'util', 'list', 'util', 'local', 'util', 'object', 'util', 'weak', 'hash', 'map', 'util', 'stream', 'collector', 'net', 'sf', 'jabref', 'model', 'entry']"
AuthorListParser.java,model,"['util', 'array', 'list', 'util', 'hash', 'set', 'util', 'list', 'util', 'object', 'util', 'option', 'util', 'set', 'net', 'sf', 'jabref', 'model', 'entry']"
AuthorNameChecker.java,logic,"['util', 'array', 'list', 'util', 'collect', 'util', 'list', 'util', 'option', 'net', 'sf', 'jabref', 'logic', 'integr', 'integr', 'check', 'checker', 'net', 'sf', 'jabref', 'logic', 'l', 'n', 'local', 'net', 'sf', 'jabref', 'model', 'entri', 'bib', 'entri', 'net', 'sf', 'jabref', 'model', 'entri', 'field', 'properti', 'net', 'sf', 'jabref', 'model', 'entri', 'intern', 'bibtex', 'field', 'net', 'sf', 'jabref', 'logic', 'integrity']"
AuthorNatBib.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AuthorOrgSci.java,logic,"['net', 'sf', 'jabref', 'logic', 'layout', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
Authors.java,logic,"['util', 'array', 'list', 'util', 'list', 'util', 'regex', 'pattern', 'net', 'sf', 'jabref', 'logic', 'layout', 'abstract', 'param', 'layout', 'formatt', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'net', 'sf', 'jabref', 'model', 'entri', 'author', 'list', 'net', 'sf', 'jabref', 'logic', 'layout', 'format']"
AutoCompleteFirstNameMode.java,logic,"['net', 'sf', 'jabref', 'logic', 'autocompleter']"
AutoCompleteListener.java,gui,"['awt', 'event', 'focu', 'event', 'awt', 'event', 'focu', 'listen', 'awt', 'event', 'input', 'event', 'awt', 'event', 'key', 'adapt', 'awt', 'event', 'key', 'event', 'util', 'list', 'javax', 'swing', 'text', 'bad', 'locat', 'except', 'javax', 'swing', 'text', 'jtext', 'compon', 'net', 'sf', 'jabref', 'logic', 'autocomplet', 'auto', 'complet', 'org', 'apach', 'common', 'log', 'log', 'org', 'apach', 'common', 'log', 'log', 'factori', 'net', 'sf', 'jabref', 'gui', 'autocompleter']"
